"No","CVE","Description","CVSSv3","Severity","Published","References","AdvisoryIDs","AdvisoryCount"
"1117","CVE-2019-5531","VMware vSphere ESXi (6.7 prior to ESXi670-201810101-SG, 6.5 prior to ESXi650-201811102-SG, and 6.0 prior to ESXi600-201807103-SG) and VMware vCenter Server (6.7 prior to 6.7 U1b, 6.5 prior to 6.5 U2b, and 6.0 prior to 6.0 U3j) contain an information disclosure vulnerability in clients arising from insufficient session expiration. An attacker with physical access or an ability to mimic a websocket connection to a userâs browser may be able to obtain control of a VM Console after the user has logged out or their session has timed out.","5.4","MEDIUM","2019-09-18","http://www.vmware.com/security/advisories/VMSA-2019-0013.html; http://www.vmware.com/security/advisories/VMSA-2019-0013.html","VCDSA23558","1"
"1118","CVE-2019-5532","VMware vCenter Server (6.7.x prior to 6.7 U3, 6.5 prior to 6.5 U3 and 6.0 prior to 6.0 U3j) contains an information disclosure vulnerability due to the logging of credentials in plain-text for virtual machines deployed through OVF. A malicious user with access to the log files containing vCenter OVF-properties of a virtual machine deployed from an OVF may be able to view the credentials used to deploy the OVF (typically the root account of the virtual machine).","7.7","HIGH","2019-09-18","http://packetstormsecurity.com/files/154536/VMware-Security-Advisory-2019-0013.html; https://www.vmware.com/security/advisories/VMSA-2019-0013.html; http://packetstormsecurity.com/files/154536/VMware-Security-Advisory-2019-0013.html","VCDSA23558","1"
"1119","CVE-2019-5534","VMware vCenter Server (6.7.x prior to 6.7 U3, 6.5 prior to 6.5 U3 and 6.0 prior to 6.0 U3j) contains an information disclosure vulnerability where Virtual Machines deployed from an OVF could expose login information via the virtual machine's vAppConfig properties. A malicious actor with access to query the vAppConfig properties of a virtual machine deployed from an OVF may be able to view the credentials used to deploy the OVF (typically the root account of the virtual machine).","7.7","HIGH","2019-09-18","http://packetstormsecurity.com/files/154536/VMware-Security-Advisory-2019-0013.html; https://www.vmware.com/security/advisories/VMSA-2019-0013.html; http://packetstormsecurity.com/files/154536/VMware-Security-Advisory-2019-0013.html","VCDSA23558","1"
"1120","CVE-2019-5535","VMware Workstation and Fusion contain a network denial-of-service vulnerability due to improper handling of certain IPv6 packets. VMware has evaluated the severity of this issue to be in the Moderate severity range with a maximum CVSSv3 base score of 4.7.","4.7","MEDIUM","2019-10-10","https://www.vmware.com/security/advisories/VMSA-2019-0014.html; https://www.vmware.com/security/advisories/VMSA-2019-0014.html","VCDSA23559","1"
"1121","CVE-2019-5536","VMware ESXi (6.7 before ESXi670-201908101-SG and 6.5 before ESXi650-201910401-SG), Workstation (15.x before 15.5.0) and Fusion (11.x before 11.5.0) contain a denial-of-service vulnerability in the shader functionality. Successful exploitation of this issue may allow attackers with normal user privileges to create a denial-of-service condition on their own VM. Exploitation of this issue require an attacker to have access to a virtual machine with 3D graphics enabled. It is not enabled by default on ESXi and is enabled by default on Workstation and Fusion.","6.5","MEDIUM","2019-10-28","https://www.vmware.com/security/advisories/VMSA-2019-0019.html; https://www.vmware.com/security/advisories/VMSA-2019-0019.html","VCDSA23564","1"
"1122","CVE-2019-5537","Sensitive information disclosure vulnerability resulting from a lack of certificate validation during the File-Based Backup and Restore operations of VMware vCenter Server Appliance (6.7 before 6.7u3a and 6.5 before 6.5u3d) may allow a malicious actor to intercept sensitive data in transit over FTPS and HTTPS. A malicious actor with man-in-the-middle positioning between vCenter Server Appliance and a backup target may be able to intercept sensitive data in transit during File-Based Backup and Restore operations.","5.9","MEDIUM","2019-10-28","https://www.vmware.com/security/advisories/VMSA-2019-0018.html; https://www.vmware.com/security/advisories/VMSA-2019-0018.html","VCDSA23563","1"
"1123","CVE-2019-5538","Sensitive information disclosure vulnerability resulting from a lack of certificate validation during the File-Based Backup and Restore operations of VMware vCenter Server Appliance (6.7 before 6.7u3a and 6.5 before 6.5u3d) may allow a malicious actor to intercept sensitive data in transit over SCP. A malicious actor with man-in-the-middle positioning between vCenter Server Appliance and a backup target may be able to intercept sensitive data in transit during File-Based Backup and Restore operations.","5.9","MEDIUM","2019-10-28","https://www.vmware.com/security/advisories/VMSA-2019-0018.html; https://www.vmware.com/security/advisories/VMSA-2019-0018.html","VCDSA23563","1"
"1124","CVE-2019-5539","VMware Workstation (15.x prior to 15.5.1) and Horizon View Agent (7.10.x prior to 7.10.1 and 7.5.x prior to 7.5.4) contain a DLL hijacking vulnerability due to insecure loading of a DLL by Cortado Thinprint. Successful exploitation of this issue may allow attackers with normal user privileges to escalate their privileges to administrator on a Windows machine where Workstation or View Agent is installed.","7.8","HIGH","2019-12-23","https://www.vmware.com/security/advisories/VMSA-2019-0023.html; https://www.vmware.com/security/advisories/VMSA-2019-0023.html","VCDSA23568","1"
"1125","CVE-2019-5540","VMware Workstation (15.x before 15.5.1) and Fusion (11.x before 11.5.1) contain an information disclosure vulnerability in vmnetdhcp. Successful exploitation of this issue may allow an attacker on a guest VM to disclose sensitive information by leaking memory from the host process.","7.7","HIGH","2019-11-20","https://www.vmware.com/security/advisories/VMSA-2019-0021.html; https://www.vmware.com/security/advisories/VMSA-2019-0021.html","VCDSA23566","1"
"1126","CVE-2019-5541","VMware Workstation (15.x before 15.5.1) and Fusion (11.x before 11.5.1) contain an out-of-bounds write vulnerability in the e1000e virtual network adapter. Successful exploitation of this issue may lead to code execution on the host from the guest or may allow attackers to create a denial-of-service condition on their own VM.","9.1","CRITICAL","2019-11-20","https://www.vmware.com/security/advisories/VMSA-2019-0021.html; https://www.vmware.com/security/advisories/VMSA-2019-0021.html","VCDSA23566","1"
"1127","CVE-2019-5542","VMware Workstation (15.x before 15.5.1) and Fusion (11.x before 11.5.1) contain a denial-of-service vulnerability in the RPC handler. Successful exploitation of this issue may allow attackers with normal user privileges to create a denial-of-service condition on their own VM.","7.7","HIGH","2019-11-20","https://www.vmware.com/security/advisories/VMSA-2019-0021.html; https://www.vmware.com/security/advisories/VMSA-2019-0021.html","VCDSA23566","1"
"1128","CVE-2019-5543","For VMware Horizon Client for Windows (5.x and prior before 5.3.0), VMware Remote Console for Windows (10.x before 11.0.0), VMware Workstation for Windows (15.x before 15.5.2) the folder containing configuration files for the VMware USB arbitration service was found to be writable by all users. A local user on the system where the software is installed may exploit this issue to run commands as any user.","7.8","HIGH","2020-03-16","https://www.vmware.com/security/advisories/VMSA-2020-0004.html; https://www.vmware.com/security/advisories/VMSA-2020-0004.html","VCDSA23571","1"
"1129","CVE-2019-5544","OpenSLP as used in ESXi and the Horizon DaaS appliances has a heap overwrite issue. VMware has evaluated the severity of this issue to be in the Critical severity range with a maximum CVSSv3 base score of 9.8.","9.8","CRITICAL","2019-12-06","http://www.openwall.com/lists/oss-security/2019/12/10/2; http://www.openwall.com/lists/oss-security/2019/12/11/2; http://www.vmware.com/security/advisories/VMSA-2019-0022.html","VCDSA23567","1"
"1130","CVE-2019-5684","NVIDIA Windows GPU Display Driver (all versions) contains a vulnerability in DirectX drivers, in which a specially crafted shader can cause an out of bounds access of an input texture array, which may lead to denial of service or code execution.","10.0","CRITICAL","2019-08-06","http://www.vmware.com/security/advisories/VMSA-2019-0012.html; https://nvidia.custhelp.com/app/answers/detail/a_id/4841; https://support.lenovo.com/us/en/product_security/LEN-28096","VCDSA23557","1"
"1131","CVE-2019-5736","runc through 1.0-rc6, as used in Docker before 18.09.2 and other products, allows attackers to overwrite the host runc binary (and consequently obtain host root access) by leveraging the ability to execute a command as root within one of these types of containers: (1) a new container with an attacker-controlled image, or (2) an existing container, to which the attacker previously had write access, that can be attached with docker exec. This occurs because of file-descriptor mishandling, related to /proc/self/exe.","8.6","HIGH","2019-02-11","http://lists.opensuse.org/opensuse-security-announce/2019-03/msg00044.html; http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00074.html; http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00091.html","VCDSA23526","1"
"1132","CVE-2020-11651","An issue was discovered in SaltStack Salt before 2019.2.4 and 3000 before 3000.2. The salt-master process ClearFuncs class does not properly validate method calls. This allows a remote user to access some methods without authentication. These methods can be used to retrieve user tokens from the salt master and/or run arbitrary commands on salt minions.","9.8","CRITICAL","2020-04-30","http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00047.html; http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00070.html; http://packetstormsecurity.com/files/157560/Saltstack-3000.1-Remote-Code-Execution.html","VCDSA23576","1"
"1133","CVE-2020-11652","An issue was discovered in SaltStack Salt before 2019.2.4 and 3000 before 3000.2. The salt-master process ClearFuncs class allows access to some methods that improperly sanitize paths. These methods allow arbitrary directory access to authenticated users.","6.5","MEDIUM","2020-04-30","http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00047.html; http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00070.html; http://packetstormsecurity.com/files/157560/Saltstack-3000.1-Remote-Code-Execution.html","VCDSA23576","1"
"1134","CVE-2020-3941","The repair operation of VMware Tools for Windows 10.x.y has a race condition which may allow for privilege escalation in the Virtual Machine where Tools is installed. This vulnerability is not present in VMware Tools 11.x.y since the affected functionality is not present in VMware Tools 11.","7.0","HIGH","2020-01-15","https://www.vmware.com/security/advisories/VMSA-2020-0002.html; https://www.vmware.com/security/advisories/VMSA-2020-0002.html","VCDSA23569","1"
"1135","CVE-2020-3943","vRealize Operations for Horizon Adapter (6.7.x prior to 6.7.1 and 6.6.x prior to 6.6.1) uses a JMX RMI service which is not securely configured. An unauthenticated remote attacker who has network access to vRealize Operations, with the Horizon Adapter running, may be able to execute arbitrary code in vRealize Operations.","9.8","CRITICAL","2020-02-19","https://www.vmware.com/security/advisories/VMSA-2020-0003.html; https://www.vmware.com/security/advisories/VMSA-2020-0003.html","VCDSA23570","1"
"1136","CVE-2020-3944","vRealize Operations for Horizon Adapter (6.7.x prior to 6.7.1 and 6.6.x prior to 6.6.1) has an improper trust store configuration leading to authentication bypass. An unauthenticated remote attacker who has network access to vRealize Operations, with the Horizon Adapter running, may be able to bypass Adapter authentication.","8.6","HIGH","2020-02-19","https://www.vmware.com/security/advisories/VMSA-2020-0003.html; https://www.vmware.com/security/advisories/VMSA-2020-0003.html","VCDSA23570","1"
"1137","CVE-2020-3945","vRealize Operations for Horizon Adapter (6.7.x prior to 6.7.1 and 6.6.x prior to 6.6.1) contains an information disclosure vulnerability due to incorrect pairing implementation between the vRealize Operations for Horizon Adapter and Horizon View. An unauthenticated remote attacker who has network access to vRealize Operations, with the Horizon Adapter running, may obtain sensitive information","7.5","HIGH","2020-02-19","https://www.vmware.com/security/advisories/VMSA-2020-0003.html; https://www.vmware.com/security/advisories/VMSA-2020-0003.html","VCDSA23570","1"
